anio,departamento,municipio,cultivo,hectareas_sembradas,produccion_obtenida_ton,rendimiento_ton_ha,aptitud,ph_suelo,altitud_m,materia_organica_pct,pendiente_pct,textura,latitud,longitud,temp_media_c,precipitacion_anual_mm,humedad_media_pct,brillo_solar_anual_horas,monto_creditos_cop,numero_creditos_aprobados,tasa_interes_promedio,precio_kg_anual_promedio_cop,hectareas_formalizadas,solicitudes_restitucion_activas,indice_seguridad_juridica,poblacion_bovina,poblacion_porcina,produccion_leche_litros_dia,vacunacion_fiebre_aftosa_pct
2024,Cauca,Miranda,Cacao,5834.7,3026.2,0.52,Alta,5.55,990,2.53,4.98,Franco-Arcilloso,3.25,-76.23,27.91393442622951,904.9,74.76912568306011,2596.1,570162770,87,11.01,9805.307692307691,40183.5,47,51.7,70278,19422,281526.2,93.18
2024,Cauca,Miranda,Arroz,5753.6,29277.3,5.09,Alta,6.13,990,4.65,0.7,Arcilloso,3.25,-76.23,27.91393442622951,904.9,74.76912568306011,2596.1,133862907,86,12.86,2765.173076923077,40183.5,47,51.7,70278,19422,281526.2,93.18
2024,Cauca,Miranda,Maiz,3443.2,11137.2,3.23,Alta,6.73,990,1.7,2.28,Arcilloso,3.25,-76.23,27.91393442622951,904.9,74.76912568306011,2596.1,255494483,57,11.73,2058.5,40183.5,47,51.7,70278,19422,281526.2,93.18
2024,Cauca,Miranda,Platano,5814.8,64449.0,11.08,Alta,6.19,990,2.47,1.35,Franco-Arcilloso,3.25,-76.23,27.91393442622951,904.9,74.76912568306011,2596.1,389686609,46,14.7,1774.1153846153845,40183.5,47,51.7,70278,19422,281526.2,93.18
2025,Cauca,Miranda,Cafe,896.1,1143.5,1.28,Alta,6.09,990,4.89,2.85,Franco-Arenoso,3.25,-76.23,28.005479452054793,968.5,74.96602739726028,2537.6,255079625,38,13.01,12509.576923076924,40183.5,47,51.7,63174,22482,207677.6,99.63
2025,Cauca,Miranda,Cacao,6146.0,3054.6,0.5,Alta,5.55,990,2.53,4.98,Franco-Arcilloso,3.25,-76.23,28.005479452054793,968.5,74.96602739726028,2537.6,691941241,31,13.3,9886.557692307691,40183.5,47,51.7,63174,22482,207677.6,99.63
2025,Cauca,Miranda,Arroz,1026.6,4885.9,4.76,Alta,6.13,990,4.65,0.7,Arcilloso,3.25,-76.23,28.005479452054793,968.5,74.96602739726028,2537.6,649581473,24,14.85,2936.846153846154,40183.5,47,51.7,63174,22482,207677.6,99.63
2025,Cauca,Miranda,Maiz,5553.8,19385.9,3.49,Alta,6.73,990,1.7,2.28,Arcilloso,3.25,-76.23,28.005479452054793,968.5,74.96602739726028,2537.6,261775482,47,14.92,2252.269230769231,40183.5,47,51.7,63174,22482,207677.6,99.63
2025,Cauca,Miranda,Platano,3862.1,44518.5,11.53,Alta,6.19,990,2.47,1.35,Franco-Arcilloso,3.25,-76.23,28.005479452054793,968.5,74.96602739726028,2537.6,699755611,14,11.69,1965.8653846153845,40183.5,47,51.7,63174,22482,207677.6,99.63
2023,Cesar,Valledupar,Cafe,3724.8,5037.5,1.35,Alta,5.82,168,2.3,1.7,Franco-Arenoso,10.46,-73.26,27.90191780821918,907.7,75.31123287671232,2565.6,634875752,102,14.73,12010.433962264151,58865.1,4,67.4,15887,30633,47778.4,98.31
2023,Cesar,Valledupar,Cacao,6975.1,3762.5,0.54,Alta,6.76,168,4.95,3.64,Franco-Arenoso,10.46,-73.26,27.90191780821918,907.7,75.31123287671232,2565.6,259894128,107,13.66,9598.11320754717,58865.1,4,67.4,15887,30633,47778.4,98.31
2023,Cesar,Valledupar,Arroz,2759.6,13828.0,5.01,Alta,5.65,168,2.94,3.21,Arcilloso,10.46,-73.26,27.90191780821918,907.7,75.31123287671232,2565.6,456859138,92,13.63,2627.754716981132,58865.1,4,67.4,15887,30633,47778.4,98.31
2023,Cesar,Valledupar,Maiz,6736.7,21823.1,3.24,Alta,5.46,168,4.69,4.2,Franco-Arcilloso,10.46,-73.26,27.90191780821918,907.7,75.31123287671232,2565.6,73682292,34,11.8,1875.245283018868,58865.1,4,67.4,15887,30633,47778.4,98.31
2023,Cesar,Valledupar,Platano,6758.3,76527.2,11.32,Alta,5.87,168,3.53,4.64,Franco-Arcilloso,10.46,-73.26,27.90191780821918,907.7,75.31123287671232,2565.6,455745592,96,12.6,1587.5849056603774,58865.1,4,67.4,15887,30633,47778.4,98.31
2024,Cesar,Valledupar,Cafe,4237.4,5826.4,1.38,Alta,5.82,168,2.3,1.7,Franco-Arenoso,10.46,-73.26,27.97896174863388,884.4,75.29508196721312,2568.5,174530850,46,14.47,12267.173076923076,58865.1,4,67.4,74955,17156,313952.1,99.62
2024,Cesar,Valledupar,Cacao,1907.4,1116.0,0.59,Alta,6.76,168,4.95,3.64,Franco-Arenoso,10.46,-73.26,27.97896174863388,884.4,75.29508196721312,2568.5,436679992,12,12.5,9805.307692307691,58865.1,4,67.4,74955,17156,313952.1,99.62
2024,Cesar,Valledupar,Arroz,2342.7,11104.8,4.74,Alta,5.65,168,2.94,3.21,Arcilloso,10.46,-73.26,27.97896174863388,884.4,75.29508196721312,2568.5,242301958,43,14.06,2765.173076923077,58865.1,4,67.4,74955,17156,313952.1,99.62
2024,Cesar,Valledupar,Maiz,4098.8,13355.3,3.26,Alta,5.46,168,4.69,4.2,Franco-Arcilloso,10.46,-73.26,27.97896174863388,884.4,75.29508196721312,2568.5,599866048,46,13.67,2058.5,58865.1,4,67.4,74955,17156,313952.1,99.62
2024,Cesar,Valledupar,Platano,6265.8,62232.7,9.93,Alta,5.87,168,3.53,4.64,Franco-Arcilloso,10.46,-73.26,27.97896174863388,884.4,75.29508196721312,2568.5,171310449,5,11.22,1774.1153846153845,58865.1,4,67.4,74955,17156,313952.1,99.62
2025,Cesar,Valledupar,Cafe,7486.0,8875.4,1.19,Alta,5.82,168,2.3,1.7,Franco-Arenoso,10.46,-73.26,28.03013698630137,952.0,75.06602739726027,2553.8,486641461,18,15.6,12509.576923076924,58865.1,4,67.4,66768,15259,265203.5,99.77
2025,Cesar,Valledupar,Cacao,5202.6,2532.5,0.49,Alta,6.76,168,4.95,3.64,Franco-Arenoso,10.46,-73.26,28.03013698630137,952.0,75.06602739726027,2553.8,754638641,88,14.48,9886.557692307691,58865.1,4,67.4,66768,15259,265203.5,99.77
2025,Cesar,Valledupar,Arroz,7111.0,33182.6,4.67,Alta,5.65,168,2.94,3.21,Arcilloso,10.46,-73.26,28.03013698630137,952.0,75.06602739726027,2553.8,459121944,113,10.74,2936.846153846154,58865.1,4,67.4,66768,15259,265203.5,99.77
2025,Cesar,Valledupar,Maiz,7460.6,24137.0,3.24,Alta,5.46,168,4.69,4.2,Franco-Arcilloso,10.46,-73.26,28.03013698630137,952.0,75.06602739726027,2553.8,295630062,47,11.86,2252.269230769231,58865.1,4,67.4,66768,15259,265203.5,99.77
2025,Cesar,Valledupar,Platano,3054.5,34102.9,11.16,Alta,5.87,168,3.53,4.64,Franco-Arcilloso,10.46,-73.26,28.03013698630137,952.0,75.06602739726027,2553.8,389065374,75,13.15,1965.8653846153845,58865.1,4,67.4,66768,15259,265203.5,99.77
2023,Cesar,Aguachica,Cafe,3198.0,3672.3,1.15,Alta,6.69,185,4.53,0.7,Franco,8.31,-73.61,28.013150684931507,896.8,74.62,2560.4,497897819,72,13.16,12010.433962264151,59008.7,9,70.4,6123,16497,19527.7,96.86
2023,Cesar,Aguachica,Cacao,846.1,490.4,0.58,Alta,5.86,185,4.22,2.66,Franco,8.31,-73.61,28.013150684931507,896.8,74.62,2560.4,111919509,71,13.83,9598.11320754717,59008.7,9,70.4,6123,16497,19527.7,96.86
2023,Cesar,Aguachica,Arroz,4593.3,24091.8,5.24,Alta,5.44,185,3.58,2.21,Franco-Arcilloso,8.31,-73.61,28.013150684931507,896.8,74.62,2560.4,633605944,64,13.75,2627.754716981132,59008.7,9,70.4,6123,16497,19527.7,96.86
2023,Cesar,Aguachica,Maiz,7810.7,25110.0,3.21,Alta,6.53,185,3.49,0.79,Franco-Arenoso,8.31,-73.61,28.013150684931507,896.8,74.62,2560.4,719810885,20,15.43,1875.245283018868,59008.7,9,70.4,6123,16497,19527.7,96.86
2023,Cesar,Aguachica,Platano,1163.8,11426.0,9.82,Alta,5.86,185,2.46,0.75,Franco-Arcilloso,8.31,-73.61,28.013150684931507,896.8,74.62,2560.4,639335458,45,13.6,1587.5849056603774,59008.7,9,70.4,6123,16497,19527.7,96.86
2024,Cesar,Aguachica,Cafe,6692.6,8068.3,1.21,Alta,6.69,185,4.53,0.7,Franco,8.31,-73.61,27.924043715846995,831.6,74.95901639344262,2589.8,660299688,27,13.19,12267.173076923076,59008.7,9,70.4,72812,8514,301885.7,95.99
2024,Cesar,Aguachica,Cacao,5520.1,3165.9,0.57,Alta,5.86,185,4.22,2.66,Franco,8.31,-73.61,27.924043715846995,831.6,74.95901639344262,2589.8,419923416,80,14.99,9805.307692307691,59008.7,9,70.4,72812,8514,301885.7,95.99
2024,Cesar,Aguachica,Arroz,2991.4,15515.9,5.19,Alta,5.44,185,3.58,2.21,Franco-Arcilloso,8.31,-73.61,27.924043715846995,831.6,74.95901639344262,2589.8,589802538,7,15.76,2765.173076923077,59008.7,9,70.4,72812,8514,301885.7,95.99
2024,Cesar,Aguachica,Maiz,2918.2,10749.5,3.68,Alta,6.53,185,3.49,0.79,Franco-Arenoso,8.31,-73.61,27.924043715846995,831.6,74.95901639344262,2589.8,383863303,70,14.15,2058.5,59008.7,9,70.4,72812,8514,301885.7,95.99
2024,Cesar,Aguachica,Platano,2008.6,20365.3,10.14,Alta,5.86,185,2.46,0.75,Franco-Arcilloso,8.31,-73.61,27.924043715846995,831.6,74.95901639344262,2589.8,297070425,108,15.33,1774.1153846153845,59008.7,9,70.4,72812,8514,301885.7,95.99
2025,Cesar,Aguachica,Cafe,7932.7,9162.9,1.16,Alta,6.69,185,4.53,0.7,Franco,8.31,-73.61,28.1158904109589,748.2,75.30630136986301,2634.3,267187824,105,11.65,12509.576923076924,59008.7,9,70.4,31723,29005,132959.8,97.58
2025,Cesar,Aguachica,Cacao,4199.8,2054.1,0.49,Alta,5.86,185,4.22,2.66,Franco,8.31,-73.61,28.1158904109589,748.2,75.30630136986301,2634.3,599393758,119,11.87,9886.557692307691,59008.7,9,70.4,31723,29005,132959.8,97.58
2025,Cesar,Aguachica,Arroz,4918.1,22829.0,4.64,Alta,5.44,185,3.58,2.21,Franco-Arcilloso,8.31,-73.61,28.1158904109589,748.2,75.30630136986301,2634.3,218892759,17,13.69,2936.846153846154,59008.7,9,70.4,31723,29005,132959.8,97.58
2025,Cesar,Aguachica,Maiz,514.0,1714.0,3.33,Alta,6.53,185,3.49,0.79,Franco-Arenoso,8.31,-73.61,28.1158904109589,748.2,75.30630136986301,2634.3,714782260,101,11.49,2252.269230769231,59008.7,9,70.4,31723,29005,132959.8,97.58
2025,Cesar,Aguachica,Platano,6623.8,70885.4,10.7,Alta,5.86,185,2.46,0.75,Franco-Arcilloso,8.31,-73.61,28.1158904109589,748.2,75.30630136986301,2634.3,776900758,79,11.15,1965.8653846153845,59008.7,9,70.4,31723,29005,132959.8,97.58
2023,Cesar,La Paz,Cafe,1677.5,2247.7,1.34,Alta,6.31,202,3.37,3.87,Franco,10.38,-73.17,27.886301369863013,943.4,75.0290410958904,2571.9,469661634,85,15.31,12010.433962264151,71999.4,24,72.2,9579,30716,39942.7,94.16
2023,Cesar,La Paz,Cacao,4065.5,2001.5,0.49,Alta,6.09,202,4.19,4.75,Franco-Arcilloso,10.38,-73.17,27.886301369863013,943.4,75.0290410958904,2571.9,295587692,30,13.57,9598.11320754717,71999.4,24,72.2,9579,30716,39942.7,94.16
2023,Cesar,La Paz,Arroz,5277.4,26880.7,5.09,Alta,5.8,202,2.34,1.42,Franco-Arenoso,10.38,-73.17,27.886301369863013,943.4,75.0290410958904,2571.9,113858115,83,15.11,2627.754716981132,71999.4,24,72.2,9579,30716,39942.7,94.16
2023,Cesar,La Paz,Maiz,2400.8,7826.6,3.26,Alta,6.73,202,3.62,1.53,Franco-Arenoso,10.38,-73.17,27.886301369863013,943.4,75.0290410958904,2571.9,522162030,77,14.15,1875.245283018868,71999.4,24,72.2,9579,30716,39942.7,94.16
2023,Cesar,La Paz,Platano,1872.7,22199.9,11.85,Alta,6.41,202,1.66,1.71,Franco,10.38,-73.17,27.886301369863013,943.4,75.0290410958904,2571.9,479013400,96,13.59,1587.5849056603774,71999.4,24,72.2,9579,30716,39942.7,94.16
2024,Cesar,La Paz,Cafe,5160.6,6424.5,1.24,Alta,6.31,202,3.37,3.87,Franco,10.38,-73.17,28.103825136612024,853.8,74.82896174863389,2593.2,354132316,29,10.52,12267.173076923076,71999.4,24,72.2,47133,31959,144564.0,95.25
2024,Cesar,La Paz,Cacao,7462.8,4169.4,0.56,Alta,6.09,202,4.19,4.75,Franco-Arcilloso,10.38,-73.17,28.103825136612024,853.8,74.82896174863389,2593.2,230747330,65,10.69,9805.307692307691,71999.4,24,72.2,47133,31959,144564.0,95.25
2024,Cesar,La Paz,Arroz,1775.1,9451.6,5.32,Alta,5.8,202,2.34,1.42,Franco-Arenoso,10.38,-73.17,28.103825136612024,853.8,74.82896174863389,2593.2,124920376,56,13.73,2765.173076923077,71999.4,24,72.2,47133,31959,144564.0,95.25
2024,Cesar,La Paz,Maiz,3512.0,11052.6,3.15,Alta,6.73,202,3.62,1.53,Franco-Arenoso,10.38,-73.17,28.103825136612024,853.8,74.82896174863389,2593.2,648409116,60,12.39,2058.5,71999.4,24,72.2,47133,31959,144564.0,95.25
2024,Cesar,La Paz,Platano,6698.1,76332.4,11.4,Alta,6.41,202,1.66,1.71,Franco,10.38,-73.17,28.103825136612024,853.8,74.82896174863389,2593.2,638767023,9,11.5,1774.1153846153845,71999.4,24,72.2,47133,31959,144564.0,95.25
2025,Cesar,La Paz,Cafe,2686.4,3290.2,1.22,Alta,6.31,202,3.37,3.87,Franco,10.38,-73.17,27.97178082191781,945.4,75.35424657534246,2528.9,719526219,92,11.04,12509.576923076924,71999.4,24,72.2,10536,14514,34835.5,98.55
2025,Cesar,La Paz,Cacao,5917.2,2938.5,0.5,Alta,6.09,202,4.19,4.75,Franco-Arcilloso,10.38,-73.17,27.97178082191781,945.4,75.35424657534246,2528.9,527079861,99,15.44,9886.557692307691,71999.4,24,72.2,10536,14514,34835.5,98.55
2025,Cesar,La Paz,Arroz,6263.9,31441.5,5.02,Alta,5.8,202,2.34,1.42,Franco-Arenoso,10.38,-73.17,27.97178082191781,945.4,75.35424657534246,2528.9,702526950,111,12.25,2936.846153846154,71999.4,24,72.2,10536,14514,34835.5,98.55
2025,Cesar,La Paz,Maiz,4118.2,15379.0,3.73,Alta,6.73,202,3.62,1.53,Franco-Arenoso,10.38,-73.17,27.97178082191781,945.4,75.35424657534246,2528.9,279859232,48,15.14,2252.269230769231,71999.4,24,72.2,10536,14514,34835.5,98.55
2025,Cesar,La Paz,Platano,5882.9,62046.1,10.55,Alta,6.41,202,1.66,1.71,Franco,10.38,-73.17,27.97178082191781,945.4,75.35424657534246,2528.9,533678324,110,11.65,1965.8653846153845,71999.4,24,72.2,10536,14514,34835.5,98.55
